Summary level,Program label,Program,Sub-program,Name,Id2,hcv_sub_units,% Occupied,# Reported,% Reported,Average months since report,% moved in past year,Number of people per unit,Number of people: total,Average Family Expenditure per month ($$),Average HUD Expenditure per month ($$),hcv_annhhinc,Household income per year per person,"% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more",% Households where wages are major source of income,% Households where welfare is major source of income,% Households with other major sources of income,% of local median (Household income),hcv_pct_vli,hcv_pct_eli,% 2+ adults with children,% 1 adult with children,% female head,% female head with children,"% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households",% 24 years or less (Head or spouse),% 25 to 49 years (Head or spouse),% 51 to 60 (Head or spouse),% 62 or more (Head or spouse),% 85 or more (Head or spouse),hcv_pctmin,%Black Non-Hispanic,%Native American Non-Hispanic,%Asian or Pacific Islander Non-Hispanic,%White Non-Hispanic, %Black Hispanic,%White Hispanic,%Other Hispanic,% Hispanic,% Multiple Race,Average months on waiting list,Average months since moved in,% with utility allowance,Average utility allowance $$,% 0 - 1 bedrooms:,% 2 bedrooms,% 3+ bedrooms,% Overhoused,% in poverty (Census tract),% minority (Census tract),% single family owners (Census tract),Congressional District,CBSA,PLACE,Latitude,Longitude,State,PHA Total Units,HA category
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 950500,42015950500,24,67,16,99,8,6,1.6,26,278,325,11159,6867,-1,56,31,13,-1,6,-1,94,25,100,75,-1,13,63,13,100,50,58,-1,31,31,38,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,44,84,56,75,81,13,6,-1,11,4,71,NA,42380,72592,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 950600,42015950600,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,42380,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 950700,42015950700,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,42380,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 950800,42015950800,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,42380,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 950900,42015950900,46,67,31,99,8,13,1.6,49,269,325,12413,7853,3,52,19,16,10,3,-1,97,28,97,74,3,19,87,23,79,35,39,3,23,19,55,3,0,-1,-1,-1,100,-1,-1,-1,0,0,14,56,52,97,74,19,6,-1,10,3,70,NA,42380,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 951000,42015951000,39,67,26,99,8,4,1.5,38,274,325,11446,7832,4,54,19,19,4,4,4,92,26,100,77,-1,19,77,15,79,50,50,4,31,19,46,4,0,-1,-1,-1,100,-1,-1,-1,0,0,11,111,96,92,69,23,8,-1,15,5,61,NA,42380,77168,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 951100,42015951100,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,42380,86656,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 951200,42015951200,15,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,42380,50432,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 951300,42015951300,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,42380,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 951400,42015951400,15,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,42380,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bradford County 999999,42015999999,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,42380,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100102,42017100102,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100103,42017100103,15,79,12,100,6,8,1.9,23,469,700,18412,9606,8,8,33,17,33,25,8,67,28,83,50,-1,42,100,42,50,-1,22,-1,33,50,17,-1,25,25,-1,-1,75,-1,-1,-1,0,8,22,86,92,146,50,33,17,8,6,21,47,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100104,42017100104,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100105,42017100105,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,16272,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100201,42017100201,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100206,42017100206,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100207,42017100207,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100208,42017100208,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100209,42017100209,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100210,42017100210,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100211,42017100211,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100212,42017100212,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100302,42017100302,15,79,12,100,4,25,2.5,30,487,700,19545,7818,8,17,17,8,50,50,-1,50,27,100,67,-1,50,92,50,36,100,20,8,58,25,8,-1,42,25,-1,-1,58,-1,17,-1,17,0,106,98,92,174,58,8,33,-1,8,11,86,NA,37980,17448,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100303,42017100303,49,79,39,100,6,5,3.2,125,485,700,19251,6006,3,18,21,18,41,54,-1,46,26,92,72,3,62,92,64,28,100,20,-1,64,18,18,-1,77,64,-1,3,23,3,8,-1,10,0,26,119,97,217,5,33,62,26,8,49,69,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100304,42017100304,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100306,42017100306,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100307,42017100307,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,17448,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100401,42017100401,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,42928,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100402,42017100402,14,79,11,100,4,18,3.5,39,517,700,20707,5841,-1,9,55,9,27,55,-1,45,26,91,73,27,36,100,64,45,-1,18,-1,100,-1,-1,-1,45,27,-1,-1,55,-1,18,-1,18,9,1,72,55,296,36,-1,64,-1,9,16,90,NA,37980,42928,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100403,42017100403,34,79,27,100,5,33,3,82,433,700,19177,6314,7,30,4,19,41,48,11,41,26,93,67,-1,74,89,74,26,100,16,-1,74,11,15,-1,85,70,4,-1,15,7,4,-1,11,0,39,70,100,167,7,22,70,22,23,45,60,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100404,42017100404,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,42928,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100408,42017100408,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,42928,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100500,42017100500,47,79,38,100,7,3,2.3,87,441,700,17747,7752,11,13,18,18,39,39,-1,61,26,97,58,3,55,71,53,33,88,25,3,55,21,21,3,32,13,-1,-1,68,-1,18,-1,18,0,152,88,100,150,26,50,24,5,17,9,32,NA,37980,08760,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100600,42017100600,127,79,102,100,6,12,2.1,210,346,700,13774,6690,5,36,32,9,19,25,5,69,21,100,84,6,37,76,38,46,91,31,3,49,26,22,2,42,19,-1,-1,58,1,21,2,24,3,46,117,95,146,46,28,25,9,12,27,17,NA,37980,08760,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100700,42017100700,121,79,97,100,6,12,2.8,267,445,700,17545,6374,4,23,23,18,32,30,3,66,25,92,71,5,49,72,52,46,82,24,1,60,22,18,1,58,40,-1,1,42,1,15,-1,16,1,58,102,100,164,35,22,43,8,20,39,30,NA,37980,08760,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100803,42017100803,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100805,42017100805,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,42928,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100808,42017100808,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 100811,42017100811,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101100,42017101100,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,58936,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101401,42017101401,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101405,42017101405,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,77456,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101503,42017101503,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101506,42017101506,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101603,42017101603,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101605,42017101605,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,XXXXX,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101607,42017101607,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101609,42017101609,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101610,42017101610,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101803,42017101803,10,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101807,42017101807,16,79,13,100,6,-1,2.7,35,632,700,24533,9112,-1,15,23,8,54,54,-1,46,33,85,46,8,62,85,62,25,100,26,-1,69,23,8,-1,23,8,-1,-1,77,-1,15,-1,15,0,-1,89,100,215,-1,77,23,23,13,21,55,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 101900,42017101900,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,12504,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 102002,42017102002,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 102004,42017102004,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,08819,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 102102,42017102102,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 102104,42017102104,11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 102300,42017102300,14,79,11,100,8,-1,1.2,13,244,700,9555,8085,9,64,18,9,-1,-1,-1,100,16,100,100,-1,9,55,9,89,100,77,-1,45,36,18,-1,18,9,-1,-1,82,-1,9,-1,9,0,-1,113,91,118,64,36,-1,27,7,4,81,NA,37980,99999,NA,NA,PA,NA,NA
7,Housing Choice Vouchers,3,NA,PA Pennsylvania Bucks County 102401,42017102401,12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,37980,59384,NA,NA,PA,NA,NA
